0.5982 	 NaN 	 0.3955 	 19.09 	 9.99 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 13 
0.4610 	 NaN 	 0.0574 	 19.00 	 10.00 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 14 
0.2865 	 NaN 	 0.1858 	 18.86 	 10.00 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 15 
0.2944 	 NaN 	 0.2189 	 19.30 	 10.00 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 16 
0.2899 	 NaN 	 0.1089 	 19.14 	 10.00 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 17 
0.3836 	 NaN 	 0.4324 	 19.48 	 10.00 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 18 
0.3900 	 NaN 	 0.1505 	 19.39 	 10.00 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 19 
0.2908 	 NaN 	 0.1009 	 21.02 	 10.00 	 5.000000e-02 	 8.00e+01 	 1.00e+01 	 0  	 0  	 1  	 1 	 2  	 20 	 20 
0.3831 	 NaN 	 0.1868 	 5.05 	 10.63 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 1 
0.2251 	 NaN 	 0.1098 	 4.63 	 6.81 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 2 
0.3973 	 NaN 	 0.0661 	 5.17 	 11.37 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 3 
0.2233 	 NaN 	 0.1327 	 4.89 	 6.97 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 4 
0.2480 	 NaN 	 0.1081 	 4.55 	 5.11 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 5 
0.3729 	 NaN 	 0.1737 	 4.94 	 9.32 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 6 
0.2716 	 NaN 	 0.0618 	 4.86 	 4.95 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 7 
0.2627 	 NaN 	 0.1947 	 4.75 	 5.85 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 8 
1.0007 	 NaN 	 0.2568 	 4.92 	 15.84 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 9 
0.2870 	 NaN 	 0.4929 	 4.69 	 9.91 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 10 
0.2725 	 NaN 	 0.3124 	 5.08 	 6.80 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 11 
0.2254 	 NaN 	 0.0862 	 4.78 	 6.88 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 12 
0.2295 	 NaN 	 0.0649 	 5.13 	 6.19 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 13 
0.2389 	 NaN 	 0.0626 	 4.73 	 5.89 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 1  	 0  	 0 	 2  	 20 	 14 
