0.40 	 0.44 	 0.59 	 5.80 	 1.00 	 5.000000e-02 	 8.00e+01 	 1.00e+00 	 1  	 0  	 0  	 0 
0.14 	 0.18 	 0.25 	 5.23 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.15 	 0.17 	 0.25 	 5.44 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.18 	 0.17 	 0.25 	 5.36 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.09 	 0.17 	 0.25 	 5.41 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.16 	 0.17 	 0.25 	 5.30 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.19 	 0.18 	 0.25 	 5.80 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
1.23 	 0.17 	 0.19 	 5.56 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.10 	 0.18 	 0.25 	 5.39 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.20 	 0.17 	 0.25 	 5.36 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.08 	 0.17 	 0.25 	 5.41 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.37 	 0.17 	 0.24 	 5.59 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.19 	 0.18 	 0.25 	 5.34 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.06 	 0.17 	 0.25 	 5.83 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.14 	 0.17 	 0.25 	 5.63 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.15 	 0.17 	 0.25 	 5.17 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.32 	 0.18 	 0.24 	 5.50 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.54 	 0.18 	 0.23 	 5.14 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.23 	 0.18 	 0.24 	 5.39 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.53 	 0.17 	 0.23 	 5.27 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.32 	 0.18 	 0.24 	 5.38 	 5.00 	 5.000000e-02 	 8.00e+01 	 5.00e+00 	 1  	 0  	 0  	 0 
0.25 	 0.18 	 0.18 	 6.16 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.22 	 0.19 	 0.18 	 5.58 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.21 	 0.18 	 0.18 	 5.84 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.11 	 0.18 	 0.19 	 6.17 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.07 	 0.18 	 0.19 	 6.28 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.25 	 0.18 	 0.18 	 6.03 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.17 	 0.18 	 0.19 	 6.09 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.73 	 0.18 	 0.15 	 6.16 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.30 	 0.19 	 0.18 	 5.97 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.19 	 0.19 	 0.18 	 6.00 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.22 	 0.18 	 0.18 	 6.14 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.78 	 0.19 	 0.17 	 5.55 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.19 	 0.18 	 0.18 	 5.89 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.08 	 0.19 	 0.19 	 6.00 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.08 	 0.18 	 0.19 	 5.95 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.06 	 0.18 	 0.19 	 6.36 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.25 	 0.18 	 0.18 	 5.92 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.21 	 0.18 	 0.18 	 5.81 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.13 	 0.17 	 0.19 	 6.25 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.17 	 0.18 	 0.19 	 6.16 	 30.00 	 5.000000e-02 	 8.00e+01 	 3.00e+01 	 1  	 0  	 0  	 0 
0.21 	 0.19 	 0.18 	 5.94 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.14 	 0.20 	 0.18 	 5.84 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.24 	 0.19 	 0.18 	 6.06 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.39 	 0.19 	 0.17 	 6.30 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.22 	 0.18 	 0.18 	 5.95 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.61 	 0.18 	 0.16 	 6.14 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.22 	 0.19 	 0.18 	 6.11 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.16 	 0.21 	 0.19 	 6.38 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.24 	 0.19 	 0.18 	 6.39 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.10 	 0.19 	 0.19 	 6.34 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.10 	 0.18 	 0.18 	 5.89 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.10 	 0.19 	 0.18 	 5.78 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.05 	 0.19 	 0.19 	 6.06 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.24 	 0.19 	 0.18 	 6.06 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.10 	 0.19 	 0.18 	 5.91 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.17 	 0.19 	 0.18 	 6.08 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.26 	 0.19 	 0.18 	 6.06 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.33 	 0.19 	 0.17 	 6.27 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.20 	 0.19 	 0.18 	 6.03 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.34 	 0.19 	 0.17 	 6.30 	 40.00 	 5.000000e-02 	 8.00e+01 	 4.00e+01 	 1  	 0  	 0  	 0 
0.21 	 0.18 	 0.18 	 5.88 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.37 	 0.19 	 0.17 	 6.05 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.54 	 0.19 	 0.17 	 6.41 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.27 	 0.20 	 0.18 	 6.23 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.29 	 0.20 	 0.17 	 6.41 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.10 	 0.19 	 0.18 	 5.81 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.12 	 0.19 	 0.18 	 6.44 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.28 	 0.21 	 0.17 	 6.08 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.08 	 0.19 	 0.18 	 6.05 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.12 	 0.20 	 0.18 	 6.16 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.17 	 0.19 	 0.18 	 6.11 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.13 	 0.19 	 0.18 	 6.45 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.19 	 0.19 	 0.18 	 6.33 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.34 	 0.19 	 0.17 	 6.48 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.75 	 0.19 	 0.15 	 6.19 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
